💥｜新闻,#genre#
看宋世杰如何替百姓申冤 - 大懒猫,http://61.241.131.18/tx.rtmp.huya.com/1524434091-1524434091-6547394565752487936-3048991638-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
通讯班快集合·开炮啦 - 勞資ヽ尐爺,http://61.241.131.18/tx.rtmp.huya.com/1394575560-1394575560-5989656422000885760-2789274576-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
神貂侠侣·小笼包版姑姑上线 - 老王夸我帅,http://61.241.131.18/tx.rtmp.huya.com/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
六大门派围攻光明顶·马甲掉了 - 不发威当我Kitty,http://61.241.131.18/tx.rtmp.huya.com/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
张卫健版西游记-当蜘蛛精看上了齐天大圣 - 我是靓宝,http://61.241.131.18/tx.rtmp.huya.com/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
你还记得大明湖畔的夏雨荷吗？ - 童可可,http://61.241.131.18/tx.rtmp.huya.com/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
神医必备 红烧狮子头 - 粉娘,http://61.241.131.18/tx.rtmp.huya.com/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【神话】良心穿越剧 - loVe、飘零,http://61.241.131.18/tx.rtmp.huya.com/1524439835-1524439835-6547419236044636160-3049003126-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【毛骗】烧脑！街头小骗子的连环骗术！ - 二次元控,http://61.241.131.18/tx.rtmp.huya.com/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【霍建华陈乔恩】令狐冲&东方不败	 - 北岛南城,http://61.241.131.18/tx.rtmp.huya.com/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
隋唐英雄·张卫健版程咬金 - 小轩,http://61.241.131.18/tx.rtmp.huya.com/59087345-59087345-253778214382469120-2847687592-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
楚汉骄雄-我恨做皇后 但我做刘邦的皇后 - 埋堆堆官方,http://61.241.131.18/tx.rtmp.huya.com/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【二炮】宁舍自己不舍兄弟 - 地狱ヽ妖妖,http://61.241.131.18/tx.rtmp.huya.com/1423782021-1423782021-6115097216827785216-2847687498-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【春秋战国】乱世出英雄 - 漓江塔景区售票阿姨,http://61.241.131.18/tx.rtmp.huya.com/1524439846-1524439846-6547419283289276416-3049003148-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【女神系列】邱淑贞 王祖贤 张曼玉	 - 槽老师,http://61.241.131.18/tx.rtmp.huya.com/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
和我一起打怪兽 - 小军迷,http://61.241.131.18/tx.rtmp.huya.com/1423782080-1423782080-6115097470230855680-2847687616-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【怒火重案】放映厅周四晚首映！ - 虎牙放映厅,http://61.241.131.18/tx.rtmp.huya.com/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
便利贴女孩的阴差阳错 - 小妖孽,http://61.241.131.18/tx.rtmp.huya.com/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
旋风球技 学踢球吗？ - 包蛋超人,http://61.241.131.18/tx.rtmp.huya.com/1394565208-1394565208-5989611960499437568-2789253872-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]人
【镖行天下】使命必达 - 世界格斗场,http://61.241.131.18/tx.rtmp.huya.com/1449574253-1449574253-6225874009758629888-2847699210-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
喜剧人搞笑上演东北版让子弹飞 - 柠檬树下你和我,http://61.241.131.18/tx.rtmp.huya.com/1423782056-1423782056-6115097367151640576-2847687568-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
王宝强系列·既分高下，也决生死 - 沐小错,http://61.241.131.18/tx.rtmp.huya.com/1423787852-1423787852-6115122260782088192-2847699160-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【怀念金庸】金庸作品电影集 - 汽车人,http://61.241.131.18/tx.rtmp.huya.com/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
快意江湖：金庸的武侠世界 - 可爱的小强,http://61.241.131.18/tx.rtmp.huya.com/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
舒克和贝塔·我有一个大飞机 - Fighter,http://61.241.131.18/tx.rtmp.huya.com/1423787843-1423787843-6115122222127382528-2847699142-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
川军悍将 - 威猛先生,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2789274540-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
那些年我们追过的港片女神? - 苦瓜老姨,http://61.241.131.18/tx.rtmp.huya.com/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【宝lian灯】二舅子：我太难了 - 美少女咸儿,http://61.241.131.18/tx.rtmp.huya.com/1340763124-1340763124-5758533769262792704-2777026902-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
胭脂雪中缘起缘灭 - 心疼得抱住胖胖的自己,http://61.241.131.18/tx.rtmp.huya.com/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【南拳北腿】主题曲是真的好听啊！ - 是大宝贝呀,http://61.241.131.18/tx.rtmp.huya.com/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
《状王宋世杰》第二部·张达明大战黄子华 - 一起来埋堆,http://61.241.131.18/tx.rtmp.huya.com/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
天地争霸美猴王粤语版 - 我叫山鸡哥,http://61.241.131.18/tx.rtmp.huya.com/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
秀才遇到兵-演喜剧的陈豪，我可以！ - Amy姐,http://61.241.131.18/tx.rtmp.huya.com/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【秋香怒点唐伯虎】不要啊！ 秋香姐！ - TVB古装大片,http://61.241.131.18/tx.rtmp.huya.com/1199563481163-1199563481163-5444324506032144384-2399127085782-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【TVB】惹下穴债，住进难民营！ - TVB浪姐,http://61.241.131.18/tx.rtmp.huya.com/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
婆媳间传统和现代的碰撞 - 包租婆不停水,http://61.241.131.18/tx.rtmp.huya.com/1099531752762-1099531752762-86436156702457856-2199063628980-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
平安谷之诡谷传说 平安谷的妇仇者联盟 - 油麻地糖水铺,http://61.241.131.18/tx.rtmp.huya.com/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
铁嘴银牙-陈小春爆笑公堂 - 我叫Laughing哥,http://61.241.131.18/tx.rtmp.huya.com/1199561277694-1199561277694-5434860678739394560-2399122678844-10057-A-0-1
【TVB】爱是一道光，X到你发慌 - 粤爱看港片,http://61.241.131.18/tx.rtmp.huya.com/1199563478540-1199563478540-5444313240332926976-2399127080536-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
慈善超人合集 演技进阶史 - 喧嚣的夏风,http://61.241.131.18/tx.rtmp.huya.com/1081939992-1081939992-4646896881874501632-2164003440-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【周星星】星爷经典不间断 - 周星星,http://61.241.131.18/tx.rtmp.huya.com/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
大家好 我曾小咸又回来啦 - 武林萌主唐小姐,http://61.241.131.18/tx.rtmp.huya.com/1388474069-1388474069-5963450717699047424-2777071594-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
极限挑战·04崇明岛生死时速 - SMG最强大脑,http://61.241.131.18/tx.rtmp.huya.com/1423782086-1423782086-6115097496000659456-2847687628-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
上海皇帝2-看陆月生最终结局 - 虎牙八点档,http://61.241.131.18/tx.rtmp.huya.com/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
来看小姐姐跳舞~ - 杀马特死神,http://61.241.131.18/tx.rtmp.huya.com/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【虎牙影院】李焕英循环放映~ - 虎牙影院,http://61.241.131.18/tx.rtmp.huya.com/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【龙men镖局】白展堂的儿子那么大啦 - 柯冉冉,http://61.241.131.18/tx.rtmp.huya.com/1449698121-1449698121-6226406018767650816-2847687516-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【极品新娘】豆腐西施嫁给痴心憨夫 - 傻妞,http://61.241.131.18/tx.rtmp.huya.com/1394575549-1394575549-5989656374756245504-2789274554-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
夏雪夏雨夏冰雹 - 种瓜得弟弟,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
RM 刘在石李光洙跑男 - 维达人,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2777071322-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【医馆笑传】陈赫x张子萱 oh天长地久 - 加班狗,http://61.241.131.18/tx.rtmp.huya.com/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
搞笑的一家人 - No1常在心,http://61.241.131.18/tx.rtmp.huya.com/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
傅艺伟版封神演义 - 我要在你头上暴扣,http://61.241.131.18/tx.rtmp.huya.com/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
一代经典星爷，难以超越 - 莫小辰,http://61.241.131.18/tx.rtmp.huya.com/1449698986-1449698986-6226409733914361856-2847687634-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
大江 王凯杨烁董子健 经典好剧	 - 大侠,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-3049003162-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
超哥.what are you弄啥哩 - 红茶妹妹,http://61.241.131.18/tx.rtmp.huya.com/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【五福星】每天都要快乐哦 - 樹袋熊小九九,http://61.241.131.18/tx.rtmp.huya.com/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
历年贺岁档 笑就完事儿了 - 浮生没有若梦,http://61.241.131.18/tx.rtmp.huya.com/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
笑傲帮 顶尖笑匠再登舞台 - SMG开怀时刻,http://61.241.131.18/tx.rtmp.huya.com/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
歪果喜剧人也超有意思 - 四大裁子之首,http://61.241.131.18/tx.rtmp.huya.com/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
美食纪录片·饿了吗？ - -若凌Provence-,http://61.241.131.18/tx.rtmp.huya.com/1423787851-1423787851-6115122256487120896-2847699158-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
粤语专场 经典喜剧片 - 飙车的老司机,http://61.241.131.18/tx.rtmp.huya.com/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我去过的那些地方和我们没了的地方 - 葱花,http://61.241.131.18/tx.rtmp.huya.com/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【许氏三杰】快来 就差你了 - 科技这样玩,http://61.241.131.18/tx.rtmp.huya.com/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
喜剧脱口秀  笑傲江湖 - SMG爆笑舞台,http://61.241.131.18/tx.rtmp.huya.com/1423787824-1423787824-6115122140523003904-2847699104-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
港剧经典：成奎安喜剧合集 - 笙歌,http://61.241.131.18/tx.rtmp.huya.com/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
你能猜到结局吗？ - 邻家少女,http://61.241.131.18/tx.rtmp.huya.com/1423782037-1423782037-6115097285547261952-2847687530-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
浓浓当年情 - -小癲,http://61.241.131.18/tx.rtmp.huya.com/1524439823-1524439823-6547419184505028608-3049003102-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【喜剧专场】我们一起找乐子 - 小怪兽、,http://61.241.131.18/tx.rtmp.huya.com/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
今晚80后脱口秀162我的父亲母亲下 - SMG吐槽担当,http://61.241.131.18/tx.rtmp.huya.com/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
够劲，就是中国功夫 - 初心,http://61.241.131.18/tx.rtmp.huya.com/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
黄渤合集·影帝秀 - yoo,http://61.241.131.18/tx.rtmp.huya.com/1448737849-1448737849-6222281681932386304-2847687520-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
中国西部刑侦大案纪实 - 苏仨,http://61.241.131.18/tx.rtmp.huya.com/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
童年神剧·马小玲的大长腿 - 假装,http://61.241.131.18/tx.rtmp.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【杨门女将电影系列】女儿当自强 - 羞涩的茄子,http://61.241.131.18/tx.rtmp.huya.com/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
梦立方·益智闯关秀 - SMG梦想成真,http://61.241.131.18/tx.rtmp.huya.com/1524434092-1524434092-6547394570047455232-3048991640-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
中?国?新?相?亲?·大?型?男?女?口?嗨?现?场 - SMG胖月老,http://61.241.131.18/tx.rtmp.huya.com/1449574865-1449574865-6225876638278615040-2847699130-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
喜剧合家欢，开心一整天！ - 牙缝多了根青菜,http://61.241.131.18/tx.rtmp.huya.com/1420969427-1420969427-6103017217580859392-2847687524-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
迪迦奥特曼	 - 嫣然,http://61.241.131.18/tx.rtmp.huya.com/1524418101-1524418101-6547325889225424896-3048959658-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
周星星粤语经典版~ - Yummy,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
贝爷上线 开饭啦开饭啦 - 来瓶肥宅水,http://61.241.131.18/tx.rtmp.huya.com/1099531752750-1099531752750-86436105162850304-2199063628956-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
河东狮吼-关咏荷的绝世美颜 - 万千星辉来吹水,http://61.241.131.18/tx.rtmp.huya.com/1199563493628-1199563493628-5444378042799489024-2399127110712-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
ri本整人可真有一套 - 狂野女孩i了吗,http://61.241.131.18/tx.rtmp.huya.com/1099531752754-1099531752754-86436122342719488-2199063628964-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
哥哥 大家都很想你 - 老雷,http://61.241.131.18/tx.rtmp.huya.com/1448738325-1448738325-6222283726336819200-3048991600-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
